time,기온,풍속,풍향,습도,전운량,계산
2019-08-09 17:00,31.5,1.2,360,66,7,1.4724
2019-08-09 18:00,30.7,1.4,20,68,6,0.7308
2019-08-09 19:00,30.2,1.3,360,69,6,0.1224
2019-08-09 20:00,28.4,1.3,360,79,4,0
2019-08-10 5:00,25.3,0.8,20,94,6,0
2019-08-10 6:00,25.8,1.2,50,91,7,0
2019-08-10 7:00,27.1,2.1,70,87,6,0.1188
2019-08-10 8:00,29,1.3,70,81,6,0.72
2019-08-10 9:00,30.8,2.9,70,71,6,1.4616
2019-08-10 10:00,32.1,2.2,70,67,2,2.1528
2019-08-10 11:00,32.8,2.3,70,62,4,2.6964
2019-08-10 12:00,33.7,2.4,70,60,7,3.0456
2019-08-10 13:00,33.1,2.6,70,58,8,3.1644
2019-08-10 14:00,34,2.8,70,54,8,3.0456
2019-08-10 15:00,36,2.3,90,48,6,2.6964
2019-08-10 16:00,35.4,3.4,110,42,3,2.1528
2019-08-10 17:00,34.7,2.5,110,49,3,1.4616
2019-08-10 18:00,33.6,2.3,110,52,2,0.72
2019-08-10 19:00,31.4,0.9,110,61,2,0.1188
2019-08-10 20:00,30.4,1.3,90,64,2,0
2019-08-11 5:00,26.2,3.3,90,71,9,0
2019-08-11 6:00,26.4,2.4,90,70,5,0
2019-08-11 7:00,27.7,3.6,90,66,9,0.1116
2019-08-11 8:00,27.7,2.1,50,67,10,0.7128
2019-08-11 9:00,28.7,1.1,270,67,10,1.4544
2019-08-11 10:00,31.3,4.5,110,55,7,2.142
2019-08-11 11:00,31.9,4.7,110,54,5,2.6892
2019-08-11 12:00,32.9,5.5,110,48,3,3.0348
2019-08-11 13:00,33.8,4.6,110,47,5,3.1572
2019-08-11 14:00,34.6,4.9,110,45,9,3.0348
2019-08-11 15:00,33,4.1,110,48,10,2.6892
2019-08-11 16:00,32.7,3.5,110,50,10,2.142
2019-08-11 17:00,31.4,2.6,110,55,10,1.4544
2019-08-11 18:00,31.1,2.7,110,55,10,0.7128
2019-08-11 19:00,31,3.4,110,54,10,0.1116
2019-08-11 20:00,30.8,3.5,110,54,10,0
2019-08-12 5:00,24.6,1.8,160,97,10,0
2019-08-12 6:00,24.9,1.1,110,97,9,0
2019-08-12 7:00,25.3,1.6,140,97,9,0.1044
2019-08-12 8:00,26,0.2,0,97,10,0.702
2019-08-12 9:00,26.3,2.2,160,97,9,1.4436
2019-08-12 10:00,27.6,3.9,160,91,10,2.1348
2019-08-12 11:00,28,3.8,160,88,10,2.682
2019-08-12 12:00,26.9,1.3,230,97,10,3.0276
2019-08-12 13:00,27.4,2,180,97,10,3.1464
2019-08-12 14:00,28.1,3.5,160,93,10,3.0276
2019-08-12 15:00,29.3,3.8,160,87,9,2.682
2019-08-12 16:00,29.2,3.6,180,83,8,2.1348
2019-08-12 17:00,30.2,3.5,180,78,8,1.4436
2019-08-12 18:00,29,3.2,160,86,9,0.702
2019-08-12 19:00,28.2,2.3,160,92,6,0.1044
2019-08-12 20:00,26.7,2.1,160,97,8,0
2019-08-13 5:00,23.9,1.4,180,97,8,0
2019-08-13 6:00,24,0.9,140,97,6,0
2019-08-13 7:00,24.2,1,140,97,9,0.1008
2019-08-13 8:00,25.5,0.6,50,97,5,0.6912
2019-08-13 9:00,26.9,0,0,90,6,1.4328
2019-08-13 10:00,29.9,2.3,140,74,6,2.124
2019-08-13 11:00,31.1,2,140,68,6,2.6712
2019-08-13 12:00,31.1,2.1,180,65,6,3.0204
2019-08-13 13:00,31.6,2.2,250,68,8,3.1392
2019-08-13 14:00,31.8,2.6,230,64,8,3.0204
2019-08-13 15:00,31.5,1.9,250,69,6,2.6712
2019-08-13 16:00,31.7,2.2,250,68,5,2.124
2019-08-13 17:00,31.2,2.1,250,70,3,1.4328
2019-08-13 18:00,30.1,2.3,230,74,2,0.6912
2019-08-13 19:00,28.8,1.1,250,79,2,0.1008
2019-08-13 20:00,27.7,1.3,200,86,5,0
2019-08-14 5:00,25.4,1.2,50,97,3,0
2019-08-14 6:00,25,0.5,50,97,3,0
2019-08-14 7:00,25.7,0.7,20,97,3,0.0936
2019-08-14 8:00,27.4,1.1,360,92,4,0.6804
2019-08-14 9:00,29.7,1.7,50,74,3,1.422
2019-08-14 10:00,30.9,2.4,70,66,5,2.1132
2019-08-14 11:00,31.2,2.2,70,65,5,2.664
2019-08-14 12:00,32,2.2,50,63,5,3.0132
2019-08-14 13:00,32.6,1.3,90,61,7,3.132
2019-08-14 14:00,32.7,1.7,50,63,8,3.0132
2019-08-14 15:00,32.7,1.4,70,61,7,2.664
2019-08-14 16:00,32.9,1.2,50,59,8,2.1132
2019-08-14 17:00,31.9,2,340,68,5,1.422
2019-08-14 18:00,30.5,2.2,320,72,6,0.6804
2019-08-14 19:00,29.3,2.3,20,78,5,0.0936
2019-08-14 20:00,28,2.3,20,80,5,0
2019-08-15 5:00,26,1.3,50,83,8,0
2019-08-15 6:00,25.9,1.1,20,83,9,0
2019-08-15 7:00,26.2,0.9,20,83,9,0.09
2019-08-15 8:00,26.7,2.4,70,80,10,0.6696
2019-08-15 9:00,26.9,1.8,70,79,10,1.4112
2019-08-15 10:00,27.2,2.2,50,77,9,2.106
2019-08-15 11:00,26.3,2.3,50,84,9,2.6532
2019-08-15 12:00,25.5,2.4,50,92,10,3.0024
2019-08-15 13:00,25.7,2.6,50,95,10,3.1248
2019-08-15 14:00,26,2.1,360,95,10,3.0024
2019-08-15 15:00,25.4,2,360,95,9,2.6532
2019-08-15 16:00,25.1,1.9,20,95,10,2.106
2019-08-15 17:00,25.9,1.5,360,92,8,1.4112
2019-08-15 18:00,25.8,1.6,360,91,5,0.6696
2019-08-15 19:00,25.7,1.4,340,91,4,0.09
2019-08-15 20:00,25.1,1.6,290,96,5,0
2019-08-16 5:00,24.2,1.4,180,97,9,0
2019-08-16 6:00,24.3,1.4,200,97,8,0
2019-08-16 7:00,24.4,0.3,0,97,5,0.0828
2019-08-16 8:00,24.9,1.7,180,97,5,0.6624
2019-08-16 9:00,25.9,2.7,230,89,7,1.404
2019-08-16 10:00,26.3,3.1,230,86,7,2.0952
2019-08-16 11:00,27.6,3.3,270,76,8,2.646
2019-08-16 12:00,27.6,2.8,250,81,8,2.9952
2019-08-16 13:00,28.8,4,270,68,7,3.114
2019-08-16 14:00,29.3,4.7,270,63,6,2.9952
2019-08-16 15:00,29.4,3.8,290,62,4,2.646
2019-08-16 16:00,29.2,4.4,270,64,1,2.0952
2019-08-16 17:00,28.5,3.8,270,66,2,1.404
2019-08-16 18:00,27.8,2.7,270,66,1,0.6624
2019-08-16 19:00,25.7,2.4,230,81,1,0.0828
2019-08-16 20:00,24.5,1.4,200,87,2,0
2019-08-17 5:00,23.8,1.4,180,97,6,0
2019-08-17 6:00,23.9,1.4,180,97,3,0
2019-08-17 7:00,24.4,1.7,180,97,3,0.0792
2019-08-17 8:00,26,2.9,180,89,4,0.6516
2019-08-17 9:00,26.1,4,200,84,7,1.3932
2019-08-17 10:00,26.5,3.9,200,81,9,2.0844
2019-08-17 11:00,26.1,3.9,200,84,9,2.6352
2019-08-17 12:00,26.1,3.6,180,92,9,2.988
2019-08-17 13:00,26,5.4,230,91,10,3.1068
2019-08-17 14:00,27.5,6.3,200,80,10,2.988
2019-08-17 15:00,27.1,3.2,270,80,7,2.6352
2019-08-17 16:00,27.6,3.9,270,71,7,2.0844
2019-08-17 17:00,27.6,3.2,270,56,3,1.3932
2019-08-17 18:00,26.4,2.3,250,60,2,0.6516
2019-08-17 19:00,25.1,1.2,230,73,2,0.0792
2019-08-17 20:00,23.8,1.3,270,81,1,0
2019-08-18 5:00,19.1,0,0,97,0,0
2019-08-18 6:00,19,0.9,90,97,4,0
2019-08-18 7:00,19.6,0.1,0,97,2,0.072
2019-08-18 8:00,22.2,0.2,0,97,4,0.6408
2019-08-18 9:00,25.2,1.6,200,80,3,1.3788
2019-08-18 10:00,26.7,2.4,200,70,3,2.0736
2019-08-18 11:00,27.4,2.8,230,64,6,2.6244
2019-08-18 12:00,28.4,3,230,53,7,2.9772
2019-08-18 13:00,26.9,2.7,270,63,8,3.0996
2019-08-18 14:00,27.7,2.7,320,54,5,2.9772
2019-08-18 15:00,28.3,3,320,46,3,2.6244
2019-08-18 16:00,28.5,2.6,320,49,0,2.0736
2019-08-18 17:00,27.8,2.7,340,56,0,1.3788
2019-08-18 18:00,26.8,2,320,61,1,0.6408
2019-08-18 19:00,25,1.9,340,68,1,0.072
2019-08-18 20:00,22.6,0.9,340,85,0,0
2019-08-19 5:00,18.8,0.6,90,97,5,0
2019-08-19 6:00,18.8,0.9,90,97,5,0
2019-08-19 7:00,21,0.2,0,97,8,0.0684
2019-08-19 8:00,23,0.9,360,91,8,0.63
2019-08-19 9:00,25.1,1.6,20,80,8,1.368
2019-08-19 10:00,26.9,1.8,340,69,7,2.0628
2019-08-19 11:00,27.9,1.3,50,59,6,2.6172
2019-08-19 12:00,28.7,1.8,360,59,4,2.9664
2019-08-19 13:00,29.3,2.3,340,55,7,3.0888
2019-08-19 14:00,29.6,3,360,55,2,2.9664
2019-08-19 15:00,29.7,2.7,360,53,5,2.6172
2019-08-19 16:00,29.4,2.8,360,54,7,2.0628
2019-08-19 17:00,29.1,2.8,360,54,8,1.368
2019-08-19 18:00,27.5,2.1,340,63,2,0.63
2019-08-19 19:00,26,1.1,360,68,2,0.0684
2019-08-19 20:00,24,1.5,50,78,4,0
2019-08-20 5:00,22.5,0.6,70,95,0,0
2019-08-20 6:00,22.7,0.9,50,93,0,0
2019-08-20 7:00,23.5,0.5,20,89,4,0.0612
2019-08-20 8:00,25.3,1.3,70,82,1,0.6192
2019-08-20 9:00,27.4,1.6,70,73,0,1.3572
2019-08-20 10:00,28.2,2.9,50,69,2,2.052
2019-08-20 11:00,29.3,2.5,50,65,1,2.6064
2019-08-20 12:00,30.2,2.5,50,60,3,2.9592
2019-08-20 13:00,30.4,1.8,70,59,6,3.078
2019-08-20 14:00,31.2,1.5,110,55,6,2.9592
2019-08-20 15:00,31,1.6,90,57,6,2.6064
2019-08-20 16:00,30.2,1.8,90,61,7,2.052
2019-08-20 17:00,30.1,1.6,140,62,6,1.3572
2019-08-20 18:00,29.7,1.2,230,65,7,0.6192
2019-08-20 19:00,28.8,1.1,90,65,7,0.0612
2019-08-20 20:00,26.9,1.1,110,75,4,0
2019-08-21 5:00,22.6,0,0,97,4,0
2019-08-21 6:00,23.1,1.2,110,90,4,0
2019-08-21 7:00,23.4,0.1,0,94,2,0.0576
2019-08-21 8:00,25.6,0.9,200,84,4,0.6084
2019-08-21 9:00,27.1,0.9,200,80,3,1.3464
2019-08-21 10:00,28.7,1.1,180,69,7,2.0412
2019-08-21 11:00,29.4,1.2,250,66,6,2.5956
2019-08-21 12:00,30.2,1.8,160,61,9,2.9484
2019-08-21 13:00,30.1,2.9,290,60,8,3.0708
2019-08-21 14:00,28.6,2,320,66,8,2.9484
2019-08-21 15:00,29.1,2.5,360,62,9,2.5956
2019-08-21 16:00,30.1,2.5,360,59,7,2.0412
2019-08-21 17:00,29.8,2.2,340,63,7,1.3464
2019-08-21 18:00,28.9,2,360,61,5,0.6084
2019-08-21 19:00,27.2,1.9,340,69,6,0.0576
2019-08-21 20:00,25.9,1,50,78,4,0
2019-08-22 5:00,24.3,1.4,360,95,8,0
2019-08-22 6:00,24.3,1,20,97,9,0
2019-08-22 7:00,24.5,1.6,50,96,4,0.054
2019-08-22 8:00,25.4,1.7,20,89,9,0.5976
2019-08-22 9:00,26.7,1.6,360,78,9,1.3356
2019-08-22 10:00,26.9,1.5,360,74,10,2.0304
2019-08-22 11:00,26.8,1.1,290,76,10,2.5848
2019-08-22 12:00,27.1,1.2,320,69,10,2.9376
2019-08-22 13:00,27.9,1.8,320,59,10,3.06
2019-08-22 14:00,29.5,2.9,290,56,6,2.9376
2019-08-22 15:00,29.5,3.8,320,53,3,2.5848
2019-08-22 16:00,29.2,3.6,290,51,3,2.0304
2019-08-22 17:00,28.1,3.7,290,55,1,1.3356
2019-08-22 18:00,26.8,2.4,340,59,3,0.5976
2019-08-22 19:00,24.7,2,290,72,5,0.054
2019-08-22 20:00,23.5,1,200,84,4,0
2019-08-23 5:00,21.8,0.3,0,97,10,0
2019-08-23 6:00,21.7,0.4,0,97,10,0
2019-08-23 7:00,22.2,0.3,0,97,9,0.0468
2019-08-23 8:00,23.7,0.7,200,93,8,0.5868
2019-08-23 9:00,24.3,0.9,200,87,9,1.3248
2019-08-23 10:00,25.6,0.8,200,77,8,2.0196
2019-08-23 11:00,26.3,2.3,250,65,8,2.574
2019-08-23 12:00,27.6,2.2,270,56,4,2.9268
2019-08-23 13:00,28,3.1,290,60,6,3.0492
2019-08-23 14:00,28,2.7,320,52,4,2.9268
2019-08-23 15:00,28.8,3.7,320,43,1,2.574
2019-08-23 16:00,28.4,3.5,320,50,1,2.0196
2019-08-23 17:00,28,3.1,320,46,0,1.3248
2019-08-23 18:00,27,2.4,290,49,1,0.5868
2019-08-23 19:00,24.5,1.7,270,60,1,0.0468
2019-08-23 20:00,22.9,1.4,230,67,0,0
2019-08-24 5:00,19.8,0,0,97,10,0
2019-08-24 6:00,20,0.1,0,97,10,0
2019-08-24 7:00,20.2,1.1,230,97,10,0.0432
2019-08-24 8:00,21.8,0.1,0,97,10,0.5724
2019-08-24 9:00,23,0.9,230,89,10,1.3104
2019-08-24 10:00,23.9,1,180,83,10,2.0088
2019-08-24 11:00,24.7,1.1,200,79,10,2.5632
2019-08-24 12:00,25.5,1.5,200,72,10,2.9196
2019-08-24 13:00,26.1,1.6,270,63,9,3.0384
2019-08-24 14:00,25.9,2.7,290,65,9,2.9196
2019-08-24 15:00,25.7,3.3,230,69,10,2.5632
2019-08-24 16:00,27,2.9,250,63,8,2.0088
2019-08-24 17:00,26.2,2.4,230,66,8,1.3104
2019-08-24 18:00,25.2,2.4,230,73,7,0.5724
2019-08-24 19:00,24.3,3.3,290,69,6,0.0432
2019-08-24 20:00,21,0.6,180,79,2,0
2019-08-25 5:00,18.3,0.7,360,97,9,0
2019-08-25 6:00,17.8,0.3,0,97,5,0
2019-08-25 7:00,18.9,0,0,97,1,0.0396
2019-08-25 8:00,21.9,0.1,0,89,3,0.5616
2019-08-25 9:00,23.7,0.6,200,80,8,1.2996
2019-08-25 10:00,25.5,1.4,200,59,7,1.998
2019-08-25 11:00,26.7,1.5,230,60,1,2.5524
2019-08-25 12:00,27.7,1.1,270,56,3,2.9088
2019-08-25 13:00,26.9,1.8,290,61,4,3.0276
2019-08-25 14:00,26.4,2.9,230,64,6,2.9088
2019-08-25 15:00,27.3,3,320,53,0,2.5524
2019-08-25 16:00,28.2,3,320,51,2,1.998
2019-08-25 17:00,27.6,2.8,320,51,0,1.2996
2019-08-25 18:00,26.6,2.6,340,56,3,0.5616
2019-08-25 19:00,24.6,1.5,320,66,0,0.0396
2019-08-25 20:00,21.7,0.2,0,80,0,0
2019-08-26 5:00,18.2,0,0,97,0,0
2019-08-26 6:00,18.1,0.9,50,97,0,0
2019-08-26 7:00,19.1,0.2,0,97,1,0.036
2019-08-26 8:00,22.2,0.4,0,93,1,0.5508
2019-08-26 9:00,23.9,1.1,270,84,3,1.2852
2019-08-26 10:00,26.7,1.5,140,66,2,1.9836
2019-08-26 11:00,27.5,2.1,50,60,3,2.5416
2019-08-26 12:00,27.7,2,70,53,5,2.898
2019-08-26 13:00,29.4,1.9,90,50,6,3.0168
2019-08-26 14:00,30.3,1.5,360,48,2,2.898
2019-08-26 15:00,30.7,2,230,46,2,2.5416
2019-08-26 16:00,29.8,2.8,250,51,2,1.9836
2019-08-26 17:00,28.6,1.8,230,57,6,1.2852
2019-08-26 18:00,28,2.9,340,60,7,0.5508
2019-08-26 19:00,25.5,0.5,290,69,8,0.036
2019-08-26 20:00,23.8,0.5,20,79,8,0
2019-08-27 5:00,21.8,0.9,340,97,10,0
2019-08-27 6:00,20.4,2.1,20,97,10,0
2019-08-27 7:00,19.8,1.6,70,97,10,0.0324
2019-08-27 8:00,20.2,2,90,97,10,0.54
2019-08-27 9:00,21.6,1.6,50,97,9,1.2744
2019-08-27 10:00,22.8,2.1,70,82,10,1.9728
2019-08-27 11:00,24.1,2.3,70,73,8,2.5308
2019-08-27 12:00,24.6,1.8,50,74,8,2.8836
2019-08-27 13:00,25.4,1.9,50,72,9,3.006
2019-08-27 14:00,25.6,2.2,70,73,9,2.8836
2019-08-27 15:00,26.4,1.1,340,68,8,2.5308
2019-08-27 16:00,26.3,0.9,50,67,7,1.9728
2019-08-27 17:00,26.4,1.4,20,67,8,1.2744
2019-08-27 18:00,25.7,0.2,0,72,4,0.54
2019-08-27 19:00,24.9,0.6,50,78,4,0.0324
2019-08-27 20:00,23.7,0.9,20,88,7,0
2019-08-28 5:00,21.7,0.1,0,97,8,0
2019-08-28 6:00,21.8,0,0,97,10,0
2019-08-28 7:00,21.9,0.1,0,97,8,0.0288
2019-08-28 8:00,23.5,0.9,160,97,5,0.5292
2019-08-28 9:00,24.4,1.2,200,88,7,1.26
2019-08-28 10:00,25.8,1.3,270,73,8,1.962
2019-08-28 11:00,27,1.9,230,66,7,2.5164
2019-08-28 12:00,27.5,2.4,230,62,7,2.8728
2019-08-28 13:00,27.8,3.2,230,63,6,2.9952
2019-08-28 14:00,28.3,3.5,230,61,7,2.8728
2019-08-28 15:00,27.5,4.1,230,61,7,2.5164
2019-08-28 16:00,27.9,2.6,230,61,9,1.962
2019-08-28 17:00,27.4,2.7,200,67,2,1.26
2019-08-28 18:00,25.8,3,200,73,2,0.5292
2019-08-28 19:00,24.4,2.2,180,86,1,0.0288
2019-08-28 20:00,23.6,1.9,180,93,3,0
2019-08-29 5:00,20.8,0.1,0,95,7,0
2019-08-29 6:00,20.8,0.4,0,97,9,0
2019-08-29 7:00,21.7,0.1,0,97,8,0.0252
2019-08-29 8:00,24.3,2,180,97,9,0.5184
2019-08-29 9:00,25.1,3.9,200,90,8,1.2492
2019-08-29 10:00,25.9,3.9,200,83,8,1.9476
2019-08-29 11:00,25.7,4.2,180,80,9,2.5056
2019-08-29 12:00,21.5,2,360,93,10,2.862
2019-08-29 13:00,20.8,1.7,110,97,10,2.9844
2019-08-29 14:00,20.5,3.7,160,90,10,2.862
2019-08-29 15:00,22.2,2.7,160,79,8,2.5056
2019-08-29 16:00,23.6,1.9,200,72,8,1.9476
2019-08-29 17:00,24.7,2.6,200,80,6,1.2492
2019-08-29 18:00,23.7,2.6,180,86,6,0.5184
2019-08-29 19:00,23.4,1.1,250,89,4,0.0252
2019-08-29 20:00,20.3,1,90,92,8,0
2019-08-30 5:00,17.6,0,0,97,4,0
2019-08-30 6:00,18.1,0,0,97,5,0
2019-08-30 7:00,18.5,0.3,0,97,3,0.0216
2019-08-30 8:00,20.6,0.8,200,97,2,0.504
2019-08-30 9:00,23.6,3,290,67,2,1.2348
2019-08-30 10:00,24.8,1.9,290,60,2,1.9368
2019-08-30 11:00,25.1,3,290,57,4,2.4948
2019-08-30 12:00,26.5,2.9,290,53,3,2.8512
2019-08-30 13:00,26,3.4,290,52,2,2.9736
2019-08-30 14:00,26,4.6,290,48,7,2.8512
2019-08-30 15:00,23.6,3.9,250,61,10,2.4948
2019-08-30 16:00,23.8,3.2,230,67,10,1.9368
2019-08-30 17:00,25.1,3,250,58,6,1.2348
2019-08-30 18:00,24.1,3.3,250,65,5,0.504
2019-08-30 19:00,22.4,2.4,230,75,0,0.0216
2019-08-30 20:00,21.1,1.4,180,85,5,0
2019-08-31 5:00,16.4,0,0,97,0,0
2019-08-31 6:00,16.1,0.4,0,97,0,0
2019-08-31 7:00,17.7,0.2,0,97,1,0.018
2019-08-31 8:00,20.3,0.2,0,97,1,0.4932
2019-08-31 9:00,22.8,1.7,180,79,1,1.224
2019-08-31 10:00,24.5,2.2,230,62,3,1.9224
2019-08-31 11:00,25.3,2.3,230,62,6,2.4804
2019-08-31 12:00,25.7,2.1,230,61,4,2.8368
2019-08-31 13:00,26.4,4,230,58,6,2.9628
2019-08-31 14:00,27,3.6,230,58,6,2.8368
2019-08-31 15:00,26.2,4.3,230,61,6,2.4804
2019-08-31 16:00,26,4.1,230,60,3,1.9224
2019-08-31 17:00,25.7,3.1,230,63,4,1.224
2019-08-31 18:00,24,2.8,230,71,5,0.4932
2019-08-31 19:00,22.8,1.4,230,80,5,0.018
2019-08-31 20:00,21.6,1.7,320,83,5,0
2019-09-01 5:00,16.3,0.2,0,97,6,0
2019-09-01 6:00,16,0.4,0,97,4,0
2019-09-01 7:00,17.6,0.7,50,97,7,0.0144
2019-09-01 8:00,19.5,0.5,290,97,8,0.4824
2019-09-01 9:00,22.3,0.4,0,83,7,1.2096
2019-09-01 10:00,23.6,0.4,0,77,8,1.908
2019-09-01 11:00,25.1,1,50,59,9,2.4696
2019-09-01 12:00,25.1,0.4,0,60,10,2.826
2019-09-01 13:00,25.5,1,270,60,10,2.9484
2019-09-01 14:00,26,0.9,320,57,10,2.826
2019-09-01 15:00,25.7,2.3,360,65,10,2.4696
2019-09-01 16:00,25.5,2,340,63,10,1.908
2019-09-01 17:00,25.3,1.7,340,65,9,1.2096
2019-09-01 18:00,24.3,1.4,360,70,10,0.4824
2019-09-01 19:00,22.5,0.4,0,82,10,0.0144
2019-09-01 20:00,21.3,0.5,320,87,9,0
2019-09-02 5:00,17.7,0.2,0,97,7,0
2019-09-02 6:00,18.2,0.7,360,97,8,0
2019-09-02 7:00,18.8,0.2,0,97,8,0.0144
2019-09-02 8:00,21.1,0.1,0,96,6,0.4716
2019-09-02 9:00,23.6,1.4,90,81,8,1.1952
2019-09-02 10:00,25.8,2.1,70,67,7,1.8972
2019-09-02 11:00,26.1,2.2,70,63,9,2.4552
2019-09-02 12:00,26.4,1.8,50,59,8,2.8152
2019-09-02 13:00,27.3,1,20,55,8,2.9376
2019-09-02 14:00,27.2,1.6,360,54,10,2.8152
2019-09-02 15:00,27.2,1.3,50,54,10,2.4552
2019-09-02 16:00,26.7,1.3,20,57,10,1.8972
2019-09-02 17:00,25.9,2,360,63,10,1.1952
2019-09-02 18:00,25,1.7,340,66,8,0.4716
2019-09-02 19:00,23.7,1.1,50,70,9,0.0144
2019-09-02 20:00,23,1,110,74,10,0
2019-09-03 5:00,20.7,0.9,50,88,10,0
2019-09-03 6:00,20.6,0.9,360,91,10,0
2019-09-03 7:00,20.9,0.9,20,91,10,0.0108
2019-09-03 8:00,21.3,1,20,91,10,0.4572
2019-09-03 9:00,22.4,1.8,50,86,10,1.1808
2019-09-03 10:00,23.2,1.6,70,81,10,1.8828
2019-09-03 11:00,24.2,2.2,50,77,10,2.4408
2019-09-03 12:00,25.4,2.2,70,74,10,2.8008
2019-09-03 13:00,24.9,1.9,70,76,10,2.9232
2019-09-03 14:00,25.9,2.4,70,74,9,2.8008
2019-09-03 15:00,26,2.6,70,74,10,2.4408
2019-09-03 16:00,25.3,2.6,90,77,9,1.8828
2019-09-03 17:00,25.1,1.5,70,80,10,1.1808
2019-09-03 18:00,25,0.9,70,82,9,0.4572
2019-09-03 19:00,24.3,1.2,90,85,9,0.0108
2019-09-03 20:00,23.6,1.4,90,89,9,0
2019-09-04 5:00,22.5,1.5,70,91,10,0
2019-09-04 6:00,22.3,2.1,70,94,10,0
2019-09-04 7:00,22.3,2.3,70,95,10,0.0072
2019-09-04 8:00,22,1.7,70,97,10,0.4464
2019-09-04 9:00,22.1,1.9,70,97,10,1.17
2019-09-04 10:00,23.3,1.8,90,97,10,1.8684
2019-09-04 11:00,25.8,3.1,160,81,9,2.43
2019-09-04 12:00,25.9,3.5,160,84,10,2.7864
2019-09-04 13:00,27.7,3.2,180,76,10,2.9124
2019-09-04 14:00,28.5,5.3,200,71,8,2.7864
2019-09-04 15:00,28.7,3.7,180,74,8,2.43
2019-09-04 16:00,26.8,3.5,200,82,9,1.8684
2019-09-04 17:00,25.5,4.7,200,88,10,1.17
2019-09-04 18:00,24.8,2,200,91,10,0.4464
2019-09-04 19:00,24.5,1.6,180,94,9,0.0072
2019-09-04 20:00,23.3,0.2,0,97,6,0
2019-09-05 5:00,22.4,0,0,97,10,0
2019-09-05 6:00,22.5,0.6,320,97,10,0
2019-09-05 7:00,23,0.6,20,97,9,0.0072
2019-09-05 8:00,23.6,0.2,0,97,7,0.4356
2019-09-05 9:00,25.6,0.6,70,91,8,1.1556
2019-09-05 10:00,27.2,2.1,140,76,8,1.854
2019-09-05 11:00,27.5,0.9,140,74,10,2.4156
2019-09-05 12:00,24.3,1.7,250,95,10,2.7756
2019-09-05 13:00,23.9,1.1,340,97,10,2.898
2019-09-05 14:00,23.3,2.5,340,97,10,2.7756
2019-09-05 15:00,22.5,1.1,50,97,10,2.4156
2019-09-05 16:00,22.1,2.7,90,97,10,1.854
2019-09-05 17:00,22.6,1.6,90,97,10,1.1556
2019-09-05 18:00,22.9,0.5,270,97,10,0.4356
2019-09-05 19:00,22.4,0.2,0,97,10,0.0072
2019-09-05 20:00,22.2,0.8,110,97,10,0
2019-09-06 5:00,22.3,1.3,50,97,10,0
2019-09-06 6:00,22.3,1.2,20,97,10,0
2019-09-06 7:00,22.6,1.7,70,97,10,0.0036
2019-09-06 8:00,23.3,0.6,50,97,10,0.4212
2019-09-06 9:00,25,1,50,91,10,1.1412
2019-09-06 10:00,26.7,1.1,70,82,10,1.8396
2019-09-06 11:00,27.8,1.6,50,76,10,2.4012
2019-09-06 12:00,27.8,1.4,70,79,10,2.7612
2019-09-06 13:00,27.6,1.5,70,82,10,2.8836
2019-09-06 14:00,27.7,1.8,70,82,10,2.7612
2019-09-06 15:00,27.9,2,70,82,10,2.4012
2019-09-06 16:00,27.5,2.2,70,83,10,1.8396
2019-09-06 17:00,25.6,1.7,70,92,10,1.1412
2019-09-06 18:00,25.1,1.3,20,97,10,0.4212
2019-09-06 19:00,24.7,1.3,340,97,10,0.0036
2019-09-06 20:00,24.9,1.6,20,97,10,0
2019-09-07 5:00,26,4.5,50,76,10,0
2019-09-07 6:00,27,4.5,70,70,10,0
2019-09-07 7:00,27.5,4.7,90,67,10,0.0036
2019-09-07 8:00,27.2,6.7,90,73,10,0.4104
2019-09-07 9:00,25.5,5.6,90,87,10,1.1268
2019-09-07 10:00,26.6,6.8,110,82,10,1.8252
2019-09-07 11:00,27.9,7.3,140,72,10,2.3868
2019-09-07 12:00,27.5,10.4,160,72,10,2.7468
2019-09-07 13:00,25.5,10.2,160,87,10,2.8692
2019-09-07 14:00,24.2,11.7,180,95,10,2.7468
2019-09-07 15:00,23.5,10.5,180,97,10,2.3868
2019-09-07 16:00,23.1,9.3,180,97,6,1.8252
2019-09-07 17:00,22.4,9.5,200,97,5,1.1268
2019-09-07 18:00,22.9,9.9,230,95,5,0.4104
2019-09-07 19:00,22.4,5.9,250,96,4,0.0036
2019-09-07 20:00,22.5,4.8,230,93,6,0
2019-09-08 5:00,22.8,1,230,97,9,0
2019-09-08 6:00,22.8,1.1,230,97,10,0
2019-09-08 7:00,22.8,0,0,97,9,0.0036
2019-09-08 8:00,23.4,0.5,200,97,10,0.3996
2019-09-08 9:00,24,0.4,0,92,10,1.1124
2019-09-08 10:00,25.1,1.3,230,81,9,1.8108
2019-09-08 11:00,25.6,1.5,180,76,9,2.3724
2019-09-08 12:00,26.7,2.1,250,73,10,2.7324
2019-09-08 13:00,26.2,0.7,250,77,10,2.8584
2019-09-08 14:00,26,1.8,250,78,10,2.7324
2019-09-08 15:00,25.7,1.7,250,77,10,2.3724
2019-09-08 16:00,25.3,1.2,200,84,10,1.8108
2019-09-08 17:00,25.1,0.9,200,86,10,1.1124
2019-09-08 18:00,24.9,0,0,91,10,0.3996
2019-09-08 19:00,24,0.5,180,93,10,0.0036
2019-09-08 20:00,23.3,1,360,97,10,0
