일시,기온(°C),풍속(m/s),풍향(16방위),습도(%),전운량(10분위),c일사량
2019-05-20 15:00:00,18.3,5.6,290.0,40.0,0.0,2.2824
2019-05-20 16:00:00,17.5,5.3,250.0,41.0,0.0,1.602
2019-05-20 17:00:00,18.0,4.6,270.0,41.0,0.0,0.8604
2019-05-20 18:00:00,16.6,5.7,270.0,40.0,0.0,0.2088
2019-05-20 19:00:00,14.8,4.0,270.0,55.0,0.0,0.0
2019-05-20 20:00:00,13.8,2.1,250.0,56.0,0.0,0.0
2019-05-21 06:00:00,12.2,2.6,160.0,84.0,0.0,0.216
2019-05-21 07:00:00,14.1,2.9,180.0,74.0,0.0,0.8676
2019-05-21 08:00:00,16.4,3.0,200.0,70.0,0.0,1.6092
2019-05-21 09:00:00,18.0,3.6,200.0,58.0,0.0,2.2896
2019-05-21 10:00:00,20.1,3.1,200.0,47.0,0.0,2.826
2019-05-21 11:00:00,21.9,3.8,250.0,33.0,0.0,3.168
2019-05-21 12:00:00,22.8,4.8,230.0,40.0,0.0,3.2832
2019-05-21 13:00:00,24.1,4.7,250.0,26.0,0.0,3.168
2019-05-21 14:00:00,23.9,5.5,230.0,30.0,0.0,2.826
2019-05-21 15:00:00,22.6,5.4,230.0,37.0,1.0,2.2896
2019-05-21 16:00:00,22.5,4.6,250.0,37.0,0.0,1.6092
2019-05-21 17:00:00,21.4,5.2,250.0,38.0,0.0,0.8676
2019-05-21 18:00:00,19.5,4.5,230.0,56.0,0.0,0.216
2019-05-21 19:00:00,17.1,2.9,200.0,70.0,0.0,0.0
2019-05-21 20:00:00,15.9,2.9,200.0,73.0,0.0,0.0
2019-05-22 06:00:00,11.9,1.4,200.0,91.0,0.0,0.2196
2019-05-22 07:00:00,14.7,2.3,180.0,80.0,0.0,0.8712
2019-05-22 08:00:00,16.7,3.6,180.0,74.0,0.0,1.6164
2019-05-22 09:00:00,18.4,4.8,180.0,65.0,0.0,2.2932
2019-05-22 10:00:00,20.3,4.2,180.0,58.0,0.0,2.8296
2019-05-22 11:00:00,20.5,5.1,200.0,57.0,0.0,3.1716
2019-05-22 12:00:00,21.4,5.1,200.0,54.0,0.0,3.2868
2019-05-22 13:00:00,21.6,5.7,180.0,51.0,0.0,3.1716
2019-05-22 14:00:00,22.4,5.2,200.0,50.0,0.0,2.8296
2019-05-22 15:00:00,22.6,5.3,180.0,49.0,0.0,2.2932
2019-05-22 16:00:00,22.2,5.0,180.0,49.0,0.0,1.6164
2019-05-22 17:00:00,22.2,4.3,200.0,49.0,0.0,0.8712
2019-05-22 18:00:00,21.0,3.9,180.0,54.0,2.0,0.2196
2019-05-22 19:00:00,18.9,3.6,180.0,65.0,4.0,0.0
2019-05-22 20:00:00,17.5,2.5,180.0,69.0,0.0,0.0
2019-05-23 06:00:00,15.1,2.1,180.0,85.0,0.0,0.2268
2019-05-23 07:00:00,16.6,3.1,200.0,80.0,0.0,0.8784
2019-05-23 08:00:00,18.0,3.6,180.0,72.0,0.0,1.62
2019-05-23 09:00:00,19.5,3.1,200.0,67.0,0.0,2.3004
2019-05-23 10:00:00,20.9,3.0,200.0,65.0,0.0,2.8332
2019-05-23 11:00:00,22.8,3.2,200.0,59.0,0.0,3.1752
2019-05-23 12:00:00,23.9,3.1,200.0,53.0,0.0,3.2904
2019-05-23 13:00:00,24.3,3.4,200.0,54.0,0.0,3.1752
2019-05-23 14:00:00,24.8,2.7,180.0,53.0,0.0,2.8332
2019-05-23 15:00:00,25.5,2.6,200.0,51.0,0.0,2.3004
2019-05-23 16:00:00,25.4,3.4,180.0,51.0,0.0,1.62
2019-05-23 17:00:00,25.2,3.2,180.0,36.0,0.0,0.8784
2019-05-23 18:00:00,24.5,2.8,200.0,46.0,1.0,0.2268
2019-05-23 19:00:00,22.4,2.0,200.0,64.0,0.0,0.0
2019-05-23 20:00:00,19.9,1.6,200.0,73.0,1.0,0.0
2019-05-24 06:00:00,14.7,0.5,90.0,97.0,5.0,0.2304
2019-05-24 07:00:00,18.4,0.2,0.0,80.0,2.0,0.8856
2019-05-24 08:00:00,22.2,1.8,180.0,56.0,0.0,1.6272
2019-05-24 09:00:00,23.8,3.7,180.0,47.0,0.0,2.304
2019-05-24 10:00:00,24.4,5.2,200.0,49.0,0.0,2.8368
2019-05-24 11:00:00,25.1,4.6,200.0,47.0,0.0,3.1752
2019-05-24 12:00:00,25.3,5.5,200.0,47.0,0.0,3.294
2019-05-24 13:00:00,25.2,5.8,200.0,47.0,0.0,3.1752
2019-05-24 14:00:00,26.0,5.3,200.0,46.0,0.0,2.8368
2019-05-24 15:00:00,26.0,4.9,200.0,46.0,0.0,2.304
2019-05-24 16:00:00,25.1,5.8,200.0,49.0,0.0,1.6272
2019-05-24 17:00:00,23.7,5.2,200.0,53.0,0.0,0.8856
2019-05-24 18:00:00,21.9,4.2,180.0,60.0,2.0,0.2304
2019-05-24 19:00:00,20.0,4.5,200.0,69.0,6.0,0.0
2019-05-24 20:00:00,18.6,2.1,180.0,77.0,6.0,0.0
2019-05-25 06:00:00,15.0,0.1,0.0,97.0,8.0,0.234
2019-05-25 07:00:00,17.0,0.0,0.0,89.0,8.0,0.8892
2019-05-25 08:00:00,21.1,1.9,200.0,52.0,8.0,1.6308
2019-05-25 09:00:00,21.9,2.8,200.0,45.0,9.0,2.3076
2019-05-25 10:00:00,23.9,4.3,200.0,38.0,8.0,2.8404
2019-05-25 11:00:00,24.7,4.8,180.0,40.0,8.0,3.1788
2019-05-25 12:00:00,25.5,4.5,180.0,45.0,8.0,3.2976
2019-05-25 13:00:00,25.6,3.8,180.0,47.0,8.0,3.1788
2019-05-25 14:00:00,25.0,4.2,200.0,55.0,8.0,2.8404
2019-05-25 15:00:00,24.8,3.7,200.0,58.0,8.0,2.3076
2019-05-25 16:00:00,24.6,3.9,200.0,59.0,0.0,1.6308
2019-05-25 17:00:00,24.4,3.6,180.0,58.0,0.0,0.8892
2019-05-25 18:00:00,23.1,3.6,200.0,60.0,0.0,0.234
2019-05-25 19:00:00,22.7,2.7,180.0,60.0,8.0,0.0
2019-05-25 20:00:00,21.6,2.5,160.0,62.0,7.0,0.0
2019-05-26 06:00:00,17.0,1.6,90.0,84.0,4.0,0.2412
2019-05-26 07:00:00,18.9,0.2,0.0,78.0,7.0,0.8964
2019-05-26 08:00:00,21.1,1.2,270.0,68.0,8.0,1.638
2019-05-26 09:00:00,24.2,1.4,200.0,51.0,3.0,2.3112
2019-05-26 10:00:00,26.3,2.6,200.0,40.0,3.0,2.844
2019-05-26 11:00:00,26.6,5.2,200.0,24.0,5.0,3.1824
2019-05-26 12:00:00,27.6,3.8,180.0,26.0,3.0,3.2976
2019-05-26 13:00:00,28.1,3.8,230.0,26.0,4.0,3.1824
2019-05-26 14:00:00,28.0,5.0,200.0,23.0,0.0,2.844
2019-05-26 15:00:00,28.2,4.4,200.0,24.0,6.0,2.3112
2019-05-26 16:00:00,27.0,3.8,200.0,35.0,7.0,1.638
2019-05-26 17:00:00,24.9,4.0,180.0,39.0,8.0,0.8964
2019-05-26 18:00:00,23.2,3.6,200.0,48.0,8.0,0.2412
2019-05-26 19:00:00,22.3,2.2,200.0,52.0,10.0,0.0
2019-05-26 20:00:00,22.0,2.1,160.0,52.0,10.0,0.0
2019-05-27 06:00:00,18.1,2.8,140.0,95.0,10.0,0.2448
2019-05-27 07:00:00,18.7,3.1,160.0,93.0,10.0,0.9036
2019-05-27 08:00:00,18.9,1.5,160.0,94.0,9.0,1.6416
2019-05-27 09:00:00,19.4,2.8,180.0,95.0,9.0,2.3148
2019-05-27 10:00:00,20.6,5.4,180.0,85.0,8.0,2.8476
2019-05-27 11:00:00,20.5,5.2,180.0,89.0,9.0,3.186
2019-05-27 12:00:00,17.5,6.6,200.0,97.0,8.0,3.3012
2019-05-27 13:00:00,17.3,5.4,230.0,97.0,8.0,3.186
2019-05-27 14:00:00,17.1,4.5,230.0,97.0,0.0,2.8476
2019-05-27 15:00:00,16.6,4.4,250.0,97.0,0.0,2.3148
2019-05-27 16:00:00,16.4,3.6,230.0,97.0,0.0,1.6416
2019-05-27 17:00:00,15.7,4.2,250.0,96.0,10.0,0.9036
2019-05-27 18:00:00,15.8,3.6,270.0,79.0,9.0,0.2448
2019-05-27 19:00:00,15.3,3.0,270.0,75.0,0.0,0.0
2019-05-27 20:00:00,14.6,2.7,250.0,73.0,0.0,0.0
2019-05-28 06:00:00,12.6,0.2,0.0,78.0,0.0,0.2484
2019-05-28 07:00:00,14.9,2.0,320.0,71.0,0.0,0.9072
2019-05-28 08:00:00,15.8,1.6,290.0,71.0,0.0,1.6452
2019-05-28 09:00:00,17.1,2.2,290.0,62.0,0.0,2.322
2019-05-28 10:00:00,18.7,2.2,320.0,49.0,0.0,2.8512
2019-05-28 11:00:00,20.3,2.0,320.0,42.0,7.0,3.1896
2019-05-28 12:00:00,22.0,2.4,320.0,33.0,7.0,3.3048
2019-05-28 13:00:00,23.3,2.5,270.0,27.0,7.0,3.1896
2019-05-28 14:00:00,24.6,3.3,290.0,27.0,1.0,2.8512
2019-05-28 15:00:00,24.3,3.3,250.0,27.0,3.0,2.322
2019-05-28 16:00:00,24.7,4.4,290.0,22.0,0.0,1.6452
2019-05-28 17:00:00,22.9,3.8,230.0,39.0,0.0,0.9072
2019-05-28 18:00:00,20.9,3.8,230.0,39.0,0.0,0.2484
2019-05-28 19:00:00,18.8,3.0,200.0,51.0,0.0,0.0
2019-05-28 20:00:00,16.8,3.0,180.0,64.0,0.0,0.0
2019-05-29 06:00:00,10.9,0.3,0.0,97.0,0.0,0.252
2019-05-29 07:00:00,13.4,0.7,200.0,94.0,0.0,0.9108
2019-05-29 08:00:00,16.5,4.0,230.0,85.0,1.0,1.6524
2019-05-29 09:00:00,18.9,2.7,180.0,65.0,0.0,2.3256
2019-05-29 10:00:00,20.3,3.9,230.0,62.0,0.0,2.8548
2019-05-29 11:00:00,21.6,4.5,180.0,57.0,0.0,3.1896
2019-05-29 12:00:00,22.9,3.8,180.0,53.0,0.0,3.3084
2019-05-29 13:00:00,23.3,3.7,200.0,54.0,0.0,3.1896
2019-05-29 14:00:00,24.1,3.2,200.0,51.0,0.0,2.8548
2019-05-29 15:00:00,24.9,3.9,180.0,50.0,0.0,2.3256
2019-05-29 16:00:00,27.1,3.3,290.0,17.0,0.0,1.6524
2019-05-29 17:00:00,25.9,5.6,320.0,19.0,0.0,0.9108
2019-05-29 18:00:00,24.8,3.6,290.0,23.0,1.0,0.252
2019-05-29 19:00:00,22.8,4.1,320.0,26.0,0.0,0.0
2019-05-29 20:00:00,19.4,1.7,230.0,45.0,0.0,0.0
2019-05-30 06:00:00,14.6,1.2,180.0,93.0,7.0,0.2556
2019-05-30 07:00:00,16.1,0.9,180.0,83.0,9.0,0.918
2019-05-30 08:00:00,17.7,3.3,200.0,81.0,8.0,1.656
2019-05-30 09:00:00,18.9,4.2,180.0,74.0,10.0,2.3292
2019-05-30 10:00:00,21.5,3.7,180.0,58.0,7.0,2.8584
2019-05-30 11:00:00,22.2,3.8,200.0,53.0,6.0,3.1932
2019-05-30 12:00:00,22.8,4.0,200.0,48.0,8.0,3.3084
2019-05-30 13:00:00,21.8,3.6,200.0,52.0,10.0,3.1932
2019-05-30 14:00:00,21.6,3.6,200.0,51.0,10.0,2.8584
2019-05-30 15:00:00,21.2,4.3,180.0,50.0,10.0,2.3292
2019-05-30 16:00:00,20.7,4.3,200.0,52.0,10.0,1.656
2019-05-30 17:00:00,19.6,2.5,230.0,58.0,10.0,0.918
2019-05-30 18:00:00,19.5,3.7,200.0,61.0,9.0,0.2556
2019-05-30 19:00:00,18.7,3.1,200.0,64.0,10.0,0.0
2019-05-30 20:00:00,18.3,1.6,200.0,64.0,10.0,0.0
2019-05-31 06:00:00,14.4,0.2,0.0,96.0,9.0,0.2628
2019-05-31 07:00:00,16.8,0.1,0.0,75.0,8.0,0.9216
2019-05-31 08:00:00,18.2,1.5,250.0,64.0,3.0,1.6596
2019-05-31 09:00:00,19.6,2.3,230.0,50.0,2.0,2.3292
2019-05-31 10:00:00,20.6,2.3,230.0,44.0,1.0,2.8584
2019-05-31 11:00:00,21.7,2.7,180.0,44.0,1.0,3.1968
2019-05-31 12:00:00,22.2,4.1,230.0,50.0,3.0,3.312
2019-05-31 13:00:00,22.1,4.4,230.0,49.0,6.0,3.1968
2019-05-31 14:00:00,21.0,4.8,250.0,51.0,3.0,2.8584
2019-05-31 15:00:00,21.8,4.0,230.0,50.0,1.0,2.3292
2019-05-31 16:00:00,21.1,4.7,230.0,52.0,0.0,1.6596
2019-05-31 17:00:00,20.4,3.9,230.0,59.0,0.0,0.9216
2019-05-31 18:00:00,20.2,3.1,230.0,55.0,0.0,0.2628
2019-05-31 19:00:00,18.4,4.4,230.0,60.0,0.0,0.0
2019-05-31 20:00:00,16.8,3.0,250.0,70.0,0.0,0.0
2019-06-02 06:00:00,11.6,0.0,0.0,98.0,4.0,0.27
2019-06-02 07:00:00,14.5,0.4,0.0,80.0,2.0,0.9324
2019-06-02 08:00:00,17.0,0.4,0.0,69.0,3.0,1.6668
2019-06-02 09:00:00,20.5,1.5,230.0,46.0,6.0,2.3364
2019-06-02 10:00:00,21.7,1.9,250.0,40.0,6.0,2.8656
2019-06-02 11:00:00,23.3,1.6,230.0,36.0,0.0,3.2004
2019-06-02 12:00:00,25.2,2.6,230.0,34.0,2.0,3.3156
2019-06-02 13:00:00,25.0,2.6,230.0,34.0,5.0,3.2004
2019-06-02 14:00:00,26.1,3.1,230.0,29.0,2.0,2.8656
2019-06-02 15:00:00,26.1,3.9,200.0,28.0,0.0,2.3364
2019-06-02 16:00:00,25.8,3.3,230.0,26.0,0.0,1.6668
2019-06-02 17:00:00,25.0,3.5,230.0,29.0,0.0,0.9324
2019-06-02 18:00:00,24.0,2.5,250.0,29.0,0.0,0.27
2019-06-02 19:00:00,22.6,2.1,230.0,38.0,0.0,0.0
2019-06-02 20:00:00,20.4,1.7,200.0,50.0,1.0,0.0
2019-06-03 06:00:00,13.5,0.6,140.0,89.0,0.0,0.2736
2019-06-03 07:00:00,16.0,0.0,0.0,68.0,0.0,0.936
2019-06-03 08:00:00,18.7,0.2,0.0,63.0,0.0,1.6704
2019-06-03 09:00:00,22.0,1.7,140.0,53.0,1.0,2.34
2019-06-03 10:00:00,23.2,2.9,270.0,53.0,1.0,2.8656
2019-06-03 11:00:00,25.2,2.4,230.0,37.0,1.0,3.2004
2019-06-03 12:00:00,27.0,2.3,230.0,34.0,4.0,3.3156
2019-06-03 13:00:00,26.3,5.3,320.0,47.0,1.0,3.2004
2019-06-03 14:00:00,26.5,3.2,340.0,41.0,1.0,2.8656
2019-06-03 15:00:00,26.4,2.1,320.0,41.0,1.0,2.34
2019-06-03 16:00:00,27.7,1.7,140.0,39.0,1.0,1.6704
2019-06-03 17:00:00,27.8,2.6,200.0,43.0,1.0,0.936
2019-06-03 18:00:00,26.6,3.2,200.0,46.0,1.0,0.2736
2019-06-03 19:00:00,23.2,1.9,250.0,50.0,0.0,0.0
2019-06-03 20:00:00,21.2,1.9,230.0,54.0,0.0,0.0
2019-06-04 06:00:00,15.5,0.8,140.0,83.0,5.0,0.2772
2019-06-04 07:00:00,17.6,0.5,200.0,71.0,4.0,0.9396
2019-06-04 08:00:00,22.3,2.7,160.0,43.0,0.0,1.674
2019-06-04 09:00:00,24.1,2.6,200.0,39.0,0.0,2.3436
2019-06-04 10:00:00,24.6,3.5,200.0,43.0,1.0,2.8692
2019-06-04 11:00:00,25.7,2.7,250.0,46.0,0.0,3.204
2019-06-04 12:00:00,26.0,3.6,230.0,46.0,0.0,3.3192
2019-06-04 13:00:00,26.0,4.0,230.0,47.0,7.0,3.204
2019-06-04 14:00:00,26.2,3.8,230.0,50.0,4.0,2.8692
2019-06-04 15:00:00,26.2,4.0,230.0,51.0,2.0,2.3436
2019-06-04 16:00:00,25.3,4.0,230.0,55.0,4.0,1.674
2019-06-04 17:00:00,23.9,3.8,230.0,60.0,4.0,0.9396
2019-06-04 18:00:00,23.3,3.0,230.0,62.0,4.0,0.2772
2019-06-04 19:00:00,21.5,1.7,320.0,74.0,1.0,0.0
2019-06-04 20:00:00,19.9,0.6,250.0,83.0,2.0,0.0
2019-06-05 06:00:00,17.8,1.1,180.0,92.0,6.0,0.2772
2019-06-05 07:00:00,18.1,1.5,250.0,91.0,7.0,0.9432
2019-06-05 08:00:00,18.5,0.3,0.0,89.0,5.0,1.6776
2019-06-05 09:00:00,19.5,1.7,290.0,79.0,9.0,2.3436
2019-06-05 10:00:00,21.0,1.1,250.0,75.0,10.0,2.8692
2019-06-05 11:00:00,21.7,0.9,250.0,72.0,9.0,3.204
2019-06-05 12:00:00,23.6,2.1,270.0,64.0,2.0,3.3192
2019-06-05 13:00:00,25.4,2.5,250.0,60.0,5.0,3.204
2019-06-05 14:00:00,24.9,4.4,230.0,64.0,1.0,2.8692
2019-06-05 15:00:00,24.3,3.7,250.0,64.0,3.0,2.3436
2019-06-05 16:00:00,25.2,1.6,340.0,62.0,4.0,1.6776
2019-06-05 17:00:00,24.6,1.3,230.0,60.0,2.0,0.9432
2019-06-05 18:00:00,23.9,1.8,360.0,65.0,2.0,0.2772
2019-06-05 19:00:00,22.5,0.9,50.0,72.0,9.0,0.0
2019-06-05 20:00:00,21.2,2.2,200.0,84.0,7.0,0.0
2019-06-06 06:00:00,17.3,0.8,360.0,98.0,7.0,0.2808
2019-06-06 07:00:00,18.0,1.3,20.0,98.0,9.0,0.9468
2019-06-06 08:00:00,18.3,0.9,340.0,98.0,10.0,1.6812
2019-06-06 09:00:00,19.9,0.7,70.0,91.0,10.0,2.3472
2019-06-06 10:00:00,21.0,0.6,270.0,83.0,10.0,2.8728
2019-06-06 11:00:00,22.6,1.6,270.0,74.0,10.0,3.2076
2019-06-06 12:00:00,24.2,1.2,250.0,60.0,10.0,3.3228
2019-06-06 13:00:00,24.8,0.9,250.0,54.0,10.0,3.2076
2019-06-06 14:00:00,24.9,0.8,340.0,52.0,10.0,2.8728
2019-06-06 15:00:00,23.9,2.2,320.0,63.0,10.0,2.3472
2019-06-06 16:00:00,21.3,3.7,20.0,72.0,10.0,1.6812
2019-06-06 17:00:00,21.3,2.4,20.0,67.0,10.0,0.9468
2019-06-06 18:00:00,19.6,0.3,0.0,89.0,10.0,0.2808
2019-06-06 19:00:00,19.5,0.8,50.0,96.0,10.0,0.0
2019-06-06 20:00:00,19.3,1.8,20.0,94.0,10.0,0.0
2019-06-07 06:00:00,17.3,3.2,50.0,98.0,5.0,0.2844
2019-06-07 07:00:00,17.4,2.8,50.0,98.0,6.0,0.9504
2019-06-07 08:00:00,17.6,2.8,20.0,98.0,5.0,1.6812
2019-06-07 09:00:00,17.8,2.6,20.0,98.0,1.0,2.3508
2019-06-07 10:00:00,17.8,3.6,20.0,98.0,0.0,2.8728
2019-06-07 11:00:00,18.2,4.1,20.0,98.0,10.0,3.2076
2019-06-07 12:00:00,18.2,3.5,20.0,98.0,8.0,3.3228
2019-06-07 13:00:00,19.2,3.4,20.0,98.0,9.0,3.2076
2019-06-07 14:00:00,20.2,3.8,360.0,89.0,8.0,2.8728
2019-06-07 15:00:00,19.9,3.3,360.0,87.0,0.0,2.3508
2019-06-07 16:00:00,21.2,2.9,20.0,77.0,1.0,1.6812
2019-06-07 17:00:00,23.2,2.7,20.0,66.0,4.0,0.9504
2019-06-07 18:00:00,24.0,2.6,20.0,58.0,6.0,0.2844
2019-06-07 19:00:00,23.3,2.9,20.0,57.0,5.0,0.0
2019-06-07 20:00:00,21.5,1.4,360.0,66.0,2.0,0.0
2019-06-08 06:00:00,17.0,1.0,20.0,86.0,4.0,0.288
2019-06-08 07:00:00,18.8,1.2,70.0,81.0,6.0,0.9504
2019-06-08 08:00:00,21.0,1.5,90.0,71.0,6.0,1.6848
2019-06-08 09:00:00,21.5,0.4,0.0,63.0,6.0,2.3508
2019-06-08 10:00:00,23.1,2.0,230.0,57.0,5.0,2.8764
2019-06-08 11:00:00,23.9,2.2,270.0,58.0,8.0,3.2076
2019-06-08 12:00:00,24.7,2.1,250.0,52.0,9.0,3.3228
2019-06-08 13:00:00,24.8,3.8,250.0,59.0,8.0,3.2076
2019-06-08 14:00:00,24.1,2.8,230.0,60.0,8.0,2.8764
2019-06-08 15:00:00,23.1,4.0,250.0,66.0,9.0,2.3508
2019-06-08 16:00:00,23.5,3.3,250.0,64.0,7.0,1.6848
2019-06-08 17:00:00,23.4,2.1,200.0,59.0,8.0,0.9504
2019-06-08 18:00:00,23.4,1.9,230.0,59.0,8.0,0.288
2019-06-08 19:00:00,21.9,1.6,200.0,74.0,6.0,0.0
2019-06-08 20:00:00,20.5,1.8,200.0,83.0,8.0,0.0
2019-06-09 06:00:00,18.1,0.4,0.0,98.0,8.0,0.288
2019-06-09 07:00:00,18.7,0.3,0.0,89.0,8.0,0.954
2019-06-09 08:00:00,20.0,0.5,340.0,84.0,8.0,1.6884
2019-06-09 09:00:00,21.6,0.7,290.0,74.0,6.0,2.3544
2019-06-09 10:00:00,22.2,0.8,250.0,68.0,8.0,2.8764
2019-06-09 11:00:00,23.2,2.0,230.0,63.0,7.0,3.2112
2019-06-09 12:00:00,23.8,2.1,250.0,61.0,7.0,3.3228
2019-06-09 13:00:00,25.2,2.9,290.0,64.0,8.0,3.2112
2019-06-09 14:00:00,24.1,1.2,230.0,62.0,8.0,2.8764
2019-06-09 15:00:00,23.3,2.4,320.0,69.0,10.0,2.3544
2019-06-09 16:00:00,21.6,2.0,340.0,71.0,10.0,1.6884
2019-06-09 17:00:00,22.0,1.5,360.0,69.0,8.0,0.954
2019-06-09 18:00:00,21.6,2.0,340.0,71.0,8.0,0.288
2019-06-09 19:00:00,20.7,1.7,340.0,74.0,8.0,0.0
2019-06-09 20:00:00,19.3,2.4,340.0,79.0,7.0,0.0
2019-06-10 06:00:00,16.6,1.0,140.0,98.0,8.0,0.2916
2019-06-10 07:00:00,16.3,1.6,90.0,98.0,8.0,0.9576
2019-06-10 08:00:00,16.1,1.6,70.0,96.0,9.0,1.6884
2019-06-10 09:00:00,17.2,1.4,70.0,92.0,8.0,2.3544
2019-06-10 10:00:00,18.1,1.4,110.0,84.0,8.0,2.88
2019-06-10 11:00:00,18.9,2.1,90.0,76.0,8.0,3.2112
2019-06-10 12:00:00,19.7,0.9,360.0,72.0,8.0,3.3264
2019-06-10 13:00:00,21.0,1.4,340.0,62.0,7.0,3.2112
2019-06-10 14:00:00,22.2,1.6,290.0,58.0,8.0,2.88
2019-06-10 15:00:00,22.1,1.7,360.0,59.0,8.0,2.3544
2019-06-10 16:00:00,22.2,1.2,160.0,52.0,9.0,1.6884
2019-06-10 17:00:00,22.3,2.0,70.0,55.0,8.0,0.9576
2019-06-10 18:00:00,20.4,2.7,360.0,74.0,8.0,0.2916
2019-06-10 19:00:00,18.8,2.9,320.0,77.0,7.0,0.0
2019-06-10 20:00:00,18.8,1.2,340.0,78.0,8.0,0.0
2019-06-11 06:00:00,16.7,0.7,20.0,94.0,8.0,0.2952
2019-06-11 07:00:00,17.3,2.1,50.0,76.0,8.0,0.9576
2019-06-11 08:00:00,19.1,1.8,70.0,69.0,1.0,1.692
2019-06-11 09:00:00,20.2,0.8,140.0,64.0,1.0,2.358
2019-06-11 10:00:00,21.3,1.5,270.0,59.0,1.0,2.88
2019-06-11 11:00:00,21.7,2.0,270.0,58.0,1.0,3.2112
2019-06-11 12:00:00,22.9,1.6,320.0,52.0,7.0,3.3264
2019-06-11 13:00:00,21.9,3.9,230.0,66.0,6.0,3.2112
2019-06-11 14:00:00,22.0,4.0,290.0,58.0,7.0,2.88
2019-06-11 15:00:00,23.0,4.6,320.0,52.0,4.0,2.358
2019-06-11 16:00:00,23.0,4.1,320.0,51.0,2.0,1.692
2019-06-11 17:00:00,22.8,2.9,320.0,52.0,1.0,0.9576
2019-06-11 18:00:00,21.9,2.7,320.0,53.0,0.0,0.2952
2019-06-11 19:00:00,20.7,2.0,340.0,53.0,1.0,0.0
2019-06-11 20:00:00,19.1,1.8,340.0,59.0,0.0,0.0
2019-06-12 06:00:00,13.2,0.0,0.0,97.0,0.0,0.2952
2019-06-12 07:00:00,15.5,0.5,160.0,87.0,2.0,0.9612
2019-06-12 08:00:00,17.5,1.6,200.0,85.0,1.0,1.692
2019-06-12 09:00:00,19.2,1.6,180.0,73.0,0.0,2.358
2019-06-12 10:00:00,21.2,2.4,200.0,67.0,1.0,2.88
2019-06-12 11:00:00,21.9,3.1,230.0,63.0,0.0,3.2112
2019-06-12 12:00:00,22.4,2.2,230.0,57.0,5.0,3.3264
2019-06-12 13:00:00,23.9,3.1,200.0,51.0,1.0,3.2112
2019-06-12 14:00:00,25.2,3.2,200.0,57.0,0.0,2.88
2019-06-12 15:00:00,24.4,3.5,230.0,56.0,3.0,2.358
2019-06-12 16:00:00,25.4,2.8,290.0,50.0,0.0,1.692
2019-06-12 17:00:00,24.7,3.2,340.0,53.0,1.0,0.9612
2019-06-12 18:00:00,23.4,2.1,340.0,52.0,0.0,0.2952
2019-06-12 19:00:00,22.3,1.8,320.0,56.0,0.0,0.0
2019-06-12 20:00:00,20.4,1.4,340.0,65.0,0.0,0.0
2019-06-13 06:00:00,14.6,0.0,0.0,97.0,0.0,0.2988
2019-06-13 07:00:00,17.5,0.8,50.0,85.0,3.0,0.9648
2019-06-13 08:00:00,19.1,0.5,270.0,71.0,6.0,1.6956
2019-06-13 09:00:00,21.4,1.0,270.0,62.0,0.0,2.358
2019-06-13 10:00:00,23.9,1.5,290.0,43.0,0.0,2.88
2019-06-13 11:00:00,25.1,1.8,250.0,43.0,1.0,3.2148
2019-06-13 12:00:00,26.8,1.5,290.0,41.0,1.0,3.3264
2019-06-13 13:00:00,26.8,1.8,230.0,43.0,1.0,3.2148
2019-06-13 14:00:00,27.2,3.1,340.0,45.0,0.0,2.88
2019-06-13 15:00:00,27.0,2.6,340.0,46.0,5.0,2.358
2019-06-13 16:00:00,27.0,2.4,340.0,46.0,5.0,1.6956
2019-06-13 17:00:00,26.2,2.5,340.0,47.0,6.0,0.9648
2019-06-13 18:00:00,23.6,3.1,320.0,51.0,7.0,0.2988
2019-06-13 19:00:00,21.8,2.7,320.0,54.0,7.0,0.0
2019-06-13 20:00:00,20.6,0.4,0.0,57.0,8.0,0.0
2019-06-14 06:00:00,17.3,0.6,20.0,87.0,10.0,0.2988
2019-06-14 07:00:00,18.1,0.5,70.0,79.0,10.0,0.9648
2019-06-14 08:00:00,18.9,1.1,20.0,73.0,10.0,1.6956
2019-06-14 09:00:00,20.1,1.9,20.0,72.0,10.0,2.3616
2019-06-14 10:00:00,22.0,2.2,360.0,61.0,9.0,2.8836
2019-06-14 11:00:00,23.7,3.4,20.0,47.0,10.0,3.2148
2019-06-14 12:00:00,25.5,2.1,360.0,48.0,7.0,3.3264
2019-06-14 13:00:00,24.8,3.4,340.0,50.0,8.0,3.2148
2019-06-14 14:00:00,25.7,2.9,360.0,46.0,7.0,2.8836
2019-06-14 15:00:00,26.4,2.5,360.0,46.0,7.0,2.3616
2019-06-14 16:00:00,25.0,1.7,360.0,44.0,7.0,1.6956
2019-06-14 17:00:00,25.4,2.2,360.0,37.0,9.0,0.9648
2019-06-14 18:00:00,25.1,2.1,360.0,44.0,7.0,0.2988
2019-06-14 19:00:00,23.2,1.5,340.0,51.0,7.0,0.0
2019-06-14 20:00:00,21.0,2.3,340.0,59.0,5.0,0.0
2019-06-15 06:00:00,16.6,0.6,340.0,94.0,5.0,0.3024
2019-06-15 07:00:00,18.3,0.6,290.0,89.0,6.0,0.9684
2019-06-15 08:00:00,20.5,2.5,340.0,75.0,5.0,1.6992
2019-06-15 09:00:00,21.3,2.9,340.0,72.0,4.0,2.3616
